thalamus,W-A+,20262523,0.18228536086346073,0.18228536086346073,0.24971028696813752,0.765593927552046,0.3019260371697672,0.7212169007414064,0.5936698816699181,0.43413255416523155,-0.4113845208064574,0.48711286001300597,False,0.9323118975763565,0.9580861775503445,0.8386065722395539,0.97309816112796,1.0,True,1.0,0.28954782930399037,0.7291666666666666,True,0.7291666666666666,0.21402973752032609,0.07350294105909853,False,0.08186343763241302,False,0.6120995169785745,True,0.9690643209908402,True,0.15839999999999999,False,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.322756430006503,0.8645833333333333,-0.14047106914304228,-0.6822979724698726,-0.14047106914304228,-0.7502897130318624,0.0364272608853794,0.27921302168521034,0.9585662263273981,0.18228536086346073,0.18228536086346073,0.24971028696813752,0.765593927552046,0.3019260371697672,0.0,0.7212169007414064,0.4925465144630116,0.06787293994599268,0.06787293994599268,0.7212169007414064,0.9875911478725501,0.0,0.0,0.0140625,0.035393178080021286,0.02529564629209928,0.0,0.0,1.0,0.0,0.0,1.0,96.0,0.0,0.0703125,0.25567294018677456,3.636185656904784,0.0703125,0.0703125,0.25567294018677456,0.27921302168521034,0.9585662263273981,0.18228536086346073,0.18228536086346073,0.24971028696813752,0.765593927552046,0.3019260371697672,0.0,0.7212169007414064,0.4925465144630116,0.06787293994599268,0.06787293994599268,0.7212169007414064,0.9875911478725501,0.0,0.0,0.0140625,0.035393178080021286,0.02529564629209928,0.0,0.0,1.0,0.0,0.0,1.0,96.0,0.0,0.0703125,0.25567294018677456,0.12236291967024458,0.6423772893044448,0.003102213031862488,0.0703125,0.25567294018677456,0.1912661985771038,0.012886794164649369,0.015926930136009577,1.0,0.10996328527599704,0.01118334846609595,0.3404178587178153,0.1410792688506689,0.3404178587178153,1.0263054925111996,0.49574960981414895,0.8797062822079763,0.3404178587178153,1.0263054925111996,0.49574960981414895,0.8797062822079763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thalamus,W-A+,20262524,0.18279306391836683,0.18279306391836683,0.24934237339667104,0.7565903703150583,0.3021690419169598,0.7127861472527812,0.6202914499237728,0.44327022265044724,-0.437498386005406,0.46859913302842465,False,0.9165400852437833,0.844384017262239,0.979341819186934,0.9358735298414095,1.0,True,1.0,0.26653453849999603,0.8541666666666666,True,0.8541666666666666,0.17573183235043188,0.07686373719830905,False,0.0881223871641107,False,0.6383676088257786,True,0.9697271574135905,True,0.15839999999999999,False,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3134995665142123,0.9270833333333333,-0.13070650259584546,-0.7442902694149665,-0.13070650259584546,-0.7506576266033289,-0.09757629635160836,0.31576017398127565,1.0,0.18279306391836683,0.18279306391836683,0.24934237339667104,0.7565903703150583,0.3021690419169598,0.0,0.7127861472527812,0.4881412690318852,0.07094363805022122,0.07094363805022122,0.7127861472527812,0.9823694935866841,0.0,0.0,0.01875,0.046456938409546136,0.031122339992394873,0.0,0.0,1.0,0.0,0.0,1.0,96.0,0.0,0.09375,0.2914805954090255,3.10909318736894,0.09375,0.09375,0.2914805954090255,0.31576017398127565,1.0,0.18279306391836683,0.18279306391836683,0.24934237339667104,0.7565903703150583,0.3021690419169598,0.0,0.7127861472527812,0.4881412690318852,0.07094363805022122,0.07094363805022122,0.7127861472527812,0.9823694935866841,0.0,0.0,0.01875,0.046456938409546136,0.031122339992394873,0.0,0.0,1.0,0.0,0.0,1.0,96.0,0.0,0.09375,0.2914805954090255,0.14962149624100982,0.6530312604156429,0.004407626603328975,0.09375,0.2914805954090255,0.19191899025572814,0.013491833579079,0.020905622284295763,1.0,0.10865372513082847,0.01096890041248528,0.3480530514448257,0.10089675952829058,0.3480530514448257,1.0106293621681528,0.4821797286882542,0.8692298010466277,0.3480530514448257,1.0106293621681528,0.4821797286882542,0.8692298010466277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thalamus,W+A+,20263521,0.6601636509566902,0.6601636509566902,0.7247406948114204,0.7733464201966511,0.6659119773181776,0.7268403637729184,0.7493296024767115,0.5260761255214573,-0.08916595152002138,0.2643809099068464,False,0.42601407265551283,0.8972522528418201,0.8813845257348256,0.47479855448255576,1.0,True,1.0,0.2853460475884015,0.75,True,0.75,0.1995804452435561,0.37913822373226347,True,0.013259782192859138,False,0.7449173121323306,True,0.9669891840283761,True,0.9829374999999999,True,1.0,1.0,0.959375,1.0,1.0,0.9375,1.0,0.6236592049534231,0.875,0.03650444600326708,-0.21483634904330984,0.03650444600326708,-0.27525930518857955,0.02334642019665112,0.38185518766019866,1.0,0.6601636509566902,0.6601636509566902,0.7247406948114204,0.7733464201966511,0.6659119773181776,0.6485144940172624,0.7268403637729184,0.49522993261177184,0.06509627474107108,0.06509627474107108,0.7268403637729184,0.9784808924077045,0.4728190104166666,0.6485144940172624,0.6171875,0.19583249336205533,0.03430136044871439,0.0,0.0,1.0,0.0,1.0,1.0,96.0,0.07291666666666667,4.5390625,1.5954150309852762,0.35148550598273764,3.0859375,0.1015625,0.3020721082684563,0.38185518766019866,1.0,0.6601636509566902,0.6601636509566902,0.7247406948114204,0.7733464201966511,0.6659119773181776,0.6485144940172624,0.7268403637729184,0.49522993261177184,0.06509627474107108,0.06509627474107108,0.7268403637729184,0.9784808924077045,0.4728190104166666,0.6485144940172624,0.6171875,0.19583249336205533,0.03430136044871439,0.0,0.0,1.0,0.0,1.0,1.0,96.0,0.07291666666666667,0.1015625,0.3020721082684563,0.15797637449365276,0.47237767416361326,0.005379776898073879,4.5390625,1.5954150309852762,0.19254331847498435,0.012782252856418914,0.0881246220129249,1.0,0.11161667780363833,0.011530941895223927,0.3377513812600438,0.028116869078715467,0.3377513812600438,0.9909152247464253,0.5077711665023733,0.8929334224291067,0.3377513812600438,0.9909152247464253,0.5077711665023733,0.8929334224291067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thalamus,W+A+,20263522,0.6367900832206227,0.6367900832206227,0.6758373210413025,0.7440633556687147,0.6413886084126321,0.7012141114535537,0.8386326910603736,0.45084464108974,-0.20184260783975094,0.4965932642414948,False,0.9339814788381768,0.8632018537285611,0.9407949503551872,0.9927577507570188,1.0,True,1.0,0.2842694754712591,0.875,True,0.875,0.2059223199861251,0.43169919161633724,True,0.01328881543362062,False,0.39016715508543176,False,0.9682234022235702,True,0.9829374999999999,True,1.0,1.0,0.959375,1.0,1.0,0.9375,1.0,0.7397653821207474,0.9375,-0.10297529890012469,-0.3007099167793773,-0.10297529890012469,-0.32416267895869755,-0.13093664433128527,0.37784996703058615,0.9585662263273981,0.6367900832206227,0.6367900832206227,0.6758373210413025,0.7440633556687147,0.6413886084126321,0.5579226440268366,0.7012141114535537,0.4623986168407428,0.01888412684552246,0.01888412684552246,0.7012141114535537,0.9671694673061692,0.46468098958333326,0.5579226440268366,0.6359375,0.2156545120853548,0.04539405050476761,0.0,0.0,1.0,0.0,1.0,1.0,96.0,0.03125,4.4609375,1.9720798972388898,0.44207735597316344,3.1796875,0.09375,0.31715286140913185,0.37784996703058615,0.9585662263273981,0.6367900832206227,0.6367900832206227,0.6758373210413025,0.7440633556687147,0.6413886084126321,0.5579226440268366,0.7012141114535537,0.4623986168407428,0.01888412684552246,0.01888412684552246,0.7012141114535537,0.9671694673061692,0.46468098958333326,0.5579226440268366,0.6359375,0.2156545120853548,0.04539405050476761,0.0,0.0,1.0,0.0,1.0,1.0,96.0,0.03125,0.09375,0.31715286140913185,0.15351053869757303,0.48967457780096557,0.008207633173457718,4.4609375,1.9720798972388898,0.19051280254498215,0.012563517810936758,0.09704453043840966,1.0,0.10678089081346252,0.011366701535320201,0.35829872773416993,0.04055744245212578,0.35829872773416993,0.9972876013822656,0.4882334940014319,0.8542471265077002,0.35829872773416993,0.9972876013822656,0.4882334940014319,0.8542471265077002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thalamus,W+A+,20263523,0.6076465345582432,0.6076465345582432,0.616475716286216,0.7478152001698196,0.6114621294883464,0.7043025613817442,0.7389025136008665,0.5042309543981239,-0.1312559790426232,0.2435058877367995,False,0.42983182124439023,0.9428200457707913,0.8767939463303429,0.4559001722253226,1.0,True,1.0,0.29278618601774314,0.7291666666666666,True,0.7291666666666666,0.22211313748295272,0.47558107290740137,True,0.017235948956048422,False,0.5555876158972535,False,0.9685191798317926,True,0.9829374999999999,True,1.0,1.0,0.959375,1.0,1.0,0.9375,1.0,0.6132216938683996,0.8645833333333333,-0.005575159310156397,-0.25693679877509,-0.005575159310156397,-0.383524283713784,0.018648533503152986,0.3093552312157789,0.912920215549903,0.6076465345582432,0.6076465345582432,0.616475716286216,0.7478152001698196,0.6114621294883464,0.46264351132101633,0.7043025613817442,0.49342108486672015,0.10178405705310406,0.10178405705310406,0.7043025613817442,0.980587140238628,0.45003255208333326,0.46264351132101633,0.584375,0.23710129985083742,0.03156107274669909,0.0,0.0,1.0,0.0,1.0,1.0,96.0,0.052083333333333336,4.3203125,2.3215484923524103,0.5373564886789837,2.921875,0.0625,0.24206145913796356,0.3093552312157789,0.912920215549903,0.6076465345582432,0.6076465345582432,0.616475716286216,0.7478152001698196,0.6114621294883464,0.46264351132101633,0.7043025613817442,0.49342108486672015,0.10178405705310406,0.10178405705310406,0.7043025613817442,0.980587140238628,0.45003255208333326,0.46264351132101633,0.584375,0.23710129985083742,0.03156107274669909,0.0,0.0,1.0,0.0,1.0,1.0,96.0,0.052083333333333336,0.0625,0.24206145913796356,0.11243002220567129,0.4779760452417705,0.004853214940343,4.3203125,2.3215484923524103,0.1890373781730169,0.012148212985327115,0.10669558493287684,1.0,0.10746310534596598,0.0119626031377471,0.3561316591572494,0.02397049375577831,0.3561316591572494,0.9779718977240228,0.5011092368489305,0.8597048427677279,0.3561316591572494,0.9779718977240228,0.5011092368489305,0.8597048427677279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thalamus,W+A+,20263524,0.5154157572268738,0.5154157572268738,0.47835736229982695,0.7541112529842219,0.5233668037258742,0.7087802836824455,0.8218873196060021,0.5431657877295357,-0.3064715623791283,0.5508409450906753,True,0.8690302231848082,0.7673483330034576,0.657973501984654,1.1325107331417013,1.0,True,1.0,0.27429818967882563,0.7708333333333334,True,0.7708333333333334,0.2018983722409039,0.5142434343280279,True,0.018036893557088336,False,0.6729047838366087,True,0.9674780391964178,True,0.9658749999999999,True,1.0,1.0,0.91875,1.0,1.0,0.875,1.0,0.7583579725453375,0.8854166666666667,-0.24294221531846372,-0.3700009094397929,-0.24294221531846372,-0.521642637700173,-0.01672208034911149,0.33184998913135183,0.912920215549903,0.5154157572268738,0.5154157572268738,0.47835736229982695,0.7541112529842219,0.5233668037258742,0.24778557168015136,0.7087802836824455,0.4759466797826491,0.04354141539731288,0.04354141539731288,0.7087802836824455,0.9845511915029747,0.34667968749999994,0.24778557168015136,0.4796875,0.2674387317134096,0.02748316643537895,0.0,0.0,1.0,0.0,1.0,1.0,96.0,0.03125,3.328125,2.5034643964664247,0.7522144283198486,2.3984375,0.0546875,0.22736925329461324,0.33184998913135183,0.912920215549903,0.5154157572268738,0.5154157572268738,0.47835736229982695,0.7541112529842219,0.5233668037258742,0.24778557168015136,0.7087802836824455,0.4759466797826491,0.04354141539731288,0.04354141539731288,0.7087802836824455,0.9845511915029747,0.34667968749999994,0.24778557168015136,0.4796875,0.2674387317134096,0.02748316643537895,0.0,0.0,1.0,0.0,1.0,1.0,96.0,0.03125,0.0546875,0.22736925329461324,0.10199495790461156,0.48961446224763344,0.003862202124256349,3.328125,2.5034643964664247,0.1896746996893344,0.012034357938353607,0.12034742927103431,1.0,0.10883457532717014,0.012237242467842099,0.354179395903355,0.04086085568383402,0.354179395903355,0.9721195463205541,0.4992430170453378,0.8706766026173611,0.354179395903355,0.9721195463205541,0.4992430170453378,0.8706766026173611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distributed,feedback_off,20264521,0.9488749531630036,0.9488749531630036,0.9930427433449498,0.0,0.9229053798792675,0.0,0.7394178645997647,0.19988966566631275,0.20945708856323897,0.5258478944320821,False,0.9529480776732926,0.8531017988691096,0.9012522888091283,1.05735995293002,1.0,True,1.0,0.5566421347702741,0.4375,False,0.4375,0.013476484001436029,0.19364237839869083,False,0.02358203704218053,False,0.2585842471435066,False,0.32375000008087307,False,0.9943235639669764,True,,,,,,,,0.7600857291995293,0.71875,0.1887892239634743,0.23012495316300363,0.1887892239634743,-0.0069572566550502035,-0.4375,0.279123861416116,0.5694049835127346,0.9488749531630036,0.9488749531630036,0.9930427433449498,0.0,0.9229053798792675,0.9966556694973556,0.0,,,,,,,,,,0.3059895833333333,0.0,0.0,0.0,1.0,,,,,,,,,,,0.279123861416116,0.5694049835127346,0.9488749531630036,0.9488749531630036,0.9930427433449498,0.0,0.9229053798792675,0.9966556694973556,0.0,,,,,,,,,,0.3059895833333333,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.9166666666666666,0.022274831629185362,0.007652816716875841,,0.07199580854963705,,,,,,,,,1.0,1.0,0.9716178198348818,1.0,0.091796875,0.0,12.0,12.0,0.0,12.253567598734431,0.25617846419868184,0.9229053798792675,0.003344330502644358,1.0,0.0,0.4439102564102564,0.42788461538461536,0.091796875,0.0,0.0,12.0,0.091796875,0.09651020234618225,0.0,0.0,0.9229053798792675,0.003344330502644358,3.671875,1.0976492993552176,1.0,0.0,0.2417086802480086
distributed,feedback_off,20264522,0.9407771741077572,0.9407771741077572,0.9896067815757736,0.0,0.8861754540680499,0.0,0.6992051153081714,0.20993391843833353,0.24157205879958576,0.5111505495993837,False,0.984795171058367,0.9624940718595997,0.931897883469503,1.0231701159007454,1.0,True,1.0,0.7720271431525009,0.2916666666666667,False,0.2916666666666667,0.000811779159645284,0.18155246422200863,False,0.013692824638341927,False,0.2682403848543592,False,0.3762500000386244,False,0.9940032449666354,True,,,,,,,,0.7525768972830096,0.6458333333333334,0.1882002768247476,0.2949438407744238,0.1882002768247476,-0.010393218424226358,-0.2916666666666667,0.30511455065562687,0.5166405596785382,0.9407771741077572,0.9407771741077572,0.9896067815757736,0.0,0.8861754540680499,0.9971843869522874,0.0,,,,,,,,,,0.333984375,0.0,0.0,0.0,1.0,,,,,,,,,,,0.30511455065562687,0.5166405596785382,0.9407771741077572,0.9407771741077572,0.9896067815757736,0.0,0.8861754540680499,0.9971843869522874,0.0,,,,,,,,,,0.333984375,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.9166666666666666,0.0202834202716224,0.0071316876399358,,0.06273811842149768,,,,,,,,,1.0,1.0,0.9700162248331764,1.0,0.11067708333333333,0.0,12.0,12.0,0.0,10.643187538941849,0.3884836038088713,0.8861754540680499,0.002815613047712559,1.0,0.0,0.41506410256410253,0.39743589743589747,0.11067708333333333,0.0,0.0,12.0,0.11067708333333333,0.10980044981866853,0.0,0.0,0.8861754540680499,0.002815613047712559,4.0078125,1.0495243993560845,1.0,0.0,0.21888024475104267
distributed,feedback_off,20264523,0.9324446010334544,0.9324446010334544,0.9952775883635283,0.0,0.8769120342730164,0.0,0.7327663628742959,0.16389364217724592,0.19967823815915853,0.5009921523102965,False,0.9452374303317327,0.9178643920087073,0.9432531257111398,1.0021036819985059,1.0,True,1.0,0.5209072484061494,0.4375,False,0.4375,0.009653627736905196,0.17332205265760958,False,0.017183130925056044,False,0.16756938501919494,False,0.2975000001071231,False,0.992573299186887,True,,,,,,,,0.7467827257485917,0.71875,0.18566187528486267,0.2136946010334544,0.18566187528486267,-0.004722411636471691,-0.4375,0.22362458119271486,0.43120472962912276,0.9324446010334544,0.9324446010334544,0.9952775883635283,0.0,0.8769120342730164,0.9987707265024346,0.0,,,,,,,,,,0.4225260416666667,0.0,0.0,0.0,1.0,,,,,,,,,,,0.22362458119271486,0.43120472962912276,0.9324446010334544,0.9324446010334544,0.9952775883635283,0.0,0.8769120342730164,0.9987707265024346,0.0,,,,,,,,,,0.4225260416666667,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.8333333333333334,0.01934465995491262,0.009384148215883837,,0.06675876399626657,,,,,,,,,1.0,1.0,0.9628664959344345,1.0,0.14583333333333331,0.0,12.0,12.0,0.0,10.407506885210383,0.1738675235198837,0.8769120342730164,0.0012292734975654397,1.0,0.0,0.40384615384615385,0.40224358974358976,0.14583333333333331,0.0,0.0,12.0,0.14583333333333331,0.06909634979907082,0.0,0.0,0.8769120342730164,0.0012292734975654397,5.0703125,0.7200650334127814,1.0,0.0,0.2057954436146854
distributed,feedback_off,20264524,0.9358868226997608,0.9358868226997608,0.9906470088212853,0.0,0.8862776716123191,0.0,0.7399095166742244,0.1899383025831204,0.1959773060255363,0.5064717195779329,False,0.9494958539978844,0.9046450777385182,0.9365524148420186,1.0138203040756124,1.0,True,1.0,0.6324011747709237,0.4583333333333333,False,0.4583333333333333,0.003032949371142788,0.24352476217587726,False,0.013581029930319993,False,0.13514741818147274,False,0.36750000004481154,False,0.9948330137856314,True,,,,,,,,0.7506523666817821,0.7291666666666666,0.1852344560179786,0.20672015603309413,0.1852344560179786,-0.009352991178714687,-0.4583333333333333,0.3007749141166149,0.48811521328072643,0.9358868226997608,0.9358868226997608,0.9906470088212853,0.0,0.8862776716123191,0.9985054466026124,0.0,,,,,,,,,,0.3684895833333333,0.0,0.0,0.0,1.0,,,,,,,,,,,0.3007749141166149,0.48811521328072643,0.9358868226997608,0.9358868226997608,0.9906470088212853,0.0,0.8862776716123191,0.9985054466026124,0.0,,,,,,,,,,0.3684895833333333,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.8333333333333334,0.018680856169058305,0.009082135149066386,,0.05426370688135573,,,,,,,,,1.0,1.0,0.9741650689281566,1.0,0.11197916666666667,0.0,12.0,12.0,0.0,10.478506576700727,0.37050912189147933,0.8862776716123191,0.0014945533973875437,1.0,0.0,0.4230769230769231,0.3958333333333333,0.11197916666666667,0.0,0.0,12.0,0.11197916666666667,0.11573169814213005,0.0,0.0,0.8862776716123191,0.0014945533973875437,4.421875,0.8254674338670182,1.0,0.0,0.2184406903424567
distributed,feedback_on,20265521,0.9419887691075772,0.9419887691075772,0.9913425253147399,0.19392903645833331,0.982646129432086,0.19392903645833331,0.6919973163579272,0.3097261799404859,0.24999145274965007,0.45966611298975246,False,0.9187960422888162,0.9994638163093112,0.9499425339018948,0.9192889500308531,1.0,True,1.0,0.9160505513731675,0.3125,False,0.3125,0.015600856984640239,0.11404487693364071,False,0.023065016059516573,False,0.2767948267064746,False,0.8250000000623117,True,0.995823152441956,True,,,,,,,,0.7277446327158542,0.65625,0.21424413639172302,0.28573876910757723,0.21424413639172302,-0.008657474685260125,-0.11857096354166669,0.36028176622121494,0.4416266976798503,0.9419887691075772,0.9419887691075772,0.9913425253147399,0.19392903645833331,0.982646129432086,0.9899281154680444,0.19392903645833331,,,,,,,,,,0.3671875,0.0,0.0,0.0,1.0,,,,,,,,,,,0.36028176622121494,0.4416266976798503,0.9419887691075772,0.9419887691075772,0.9913425253147399,0.19392903645833331,0.982646129432086,0.9899281154680444,0.19392903645833331,,,,,,,,,,0.3671875,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.9166666666666666,0.020283420271622405,0.0071316876399358,,0.07656361710024662,,,,,,,,,1.0,1.0,0.9791157622097796,1.0,0.17122395833333334,1.0,12.0,12.0,0.0,13.166061523291642,0.1544698222682915,0.982646129432086,0.010071884531955568,1.0,0.0,0.5544871794871795,0.46474358974358976,0.17122395833333334,1.0,1.0,12.0,0.17122395833333334,0.13593993203044757,0.19392903645833331,0.08902738150199128,0.982646129432086,0.010071884531955568,4.40625,0.7545435292281023,1.0,0.0,0.24854294844664437
distributed,feedback_on,20265522,0.9457741162929006,0.9457741162929006,0.9938015912482776,0.134521484375,0.9226250612686538,0.134521484375,0.7413897151009586,0.31394621726598093,0.204384401191942,0.49358230610533776,False,0.9684738936022338,0.9813092813915583,0.973183051388602,0.98692014023232,1.0,True,1.0,0.5341670801649557,0.4791666666666667,False,0.4791666666666667,0.012764972114113454,0.25794137065601375,False,0.018763316717149658,False,0.15095518163719873,False,0.8281250000535616,True,0.9928098876318302,True,,,,,,,,0.743196096868584,0.7395833333333334,0.20257801942431664,0.20619078295956728,0.20257801942431664,-0.006198408751722395,-0.3446451822916667,0.2798200112314703,0.49180850239919166,0.9457741162929006,0.9457741162929006,0.9938015912482776,0.134521484375,0.9226250612686538,0.9979240338053328,0.134521484375,,,,,,,,,,0.3268229166666667,0.0,0.0,0.0,1.0,,,,,,,,,,,0.2798200112314703,0.49180850239919166,0.9457741162929006,0.9457741162929006,0.9938015912482776,0.134521484375,0.9226250612686538,0.9979240338053328,0.134521484375,,,,,,,,,,0.3268229166666667,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.9166666666666666,0.022274831629185365,0.007652816716875841,,0.04613145739506874,,,,,,,,,1.0,1.0,0.9640494381591506,1.0,0.09440104166666666,1.0,12.0,12.0,0.0,12.157657849734251,0.25299826468003167,0.9226250612686538,0.0020759661946672292,1.0,0.0,0.453525641025641,0.4262820512820513,0.09440104166666666,1.0,1.0,12.0,0.09440104166666666,0.10793752500622981,0.134521484375,0.12843537303342148,0.9226250612686538,0.0020759661946672292,3.921875,0.8441839162025062,1.0,0.0,0.24109067063457632
distributed,feedback_on,20265523,0.9263274667695102,0.9263274667695102,0.9974155348188172,0.14725748697916666,0.9602076784230567,0.14725748697916666,0.690412889651894,0.299795319522665,0.2359145771176162,0.495845716381809,False,0.9439135439979729,0.9522221112343549,0.9492042625626691,0.9912745491431493,1.0,True,1.0,0.8001640862299849,0.2708333333333333,False,0.2708333333333333,0.009844588803609606,0.1950812276236681,False,0.014908024160380461,False,0.18294202622680011,False,0.8062500000798115,True,0.9949725088924336,True,,,,,,,,0.7454091126371213,0.6354166666666666,0.18091835413238888,0.29091080010284354,0.18091835413238888,-0.0025844651811828268,-0.12357584635416666,0.1784067893073734,0.27166848426101337,0.9263274667695102,0.9263274667695102,0.9974155348188172,0.14725748697916666,0.9602076784230567,0.9975494253794609,0.14725748697916666,,,,,,,,,,0.4830729166666667,0.0,0.0,0.0,1.0,,,,,,,,,,,0.1784067893073734,0.27166848426101337,0.9263274667695102,0.9263274667695102,0.9974155348188172,0.14725748697916666,0.9602076784230567,0.9975494253794609,0.14725748697916666,,,,,,,,,,0.4830729166666667,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.8333333333333334,0.01934465995491262,0.009384148215883835,,0.053070339661057564,,,,,,,,,1.0,1.0,0.9748625444621677,1.0,0.12174479166666667,1.0,12.0,12.0,0.0,13.22308651730945,0.06408414551945854,0.9602076784230567,0.0024505746205391228,1.0,0.0,0.49038461538461536,0.4551282051282052,0.12174479166666667,1.0,1.0,12.0,0.12174479166666667,0.05883558311879656,0.14725748697916666,0.09748186435922061,0.9602076784230567,0.0024505746205391228,5.796875,0.4736720747257537,1.0,0.0,0.25004563462841783
distributed,feedback_on,20265524,0.9491148362943406,0.9491148362943406,0.9943403448402721,0.11859130859375,0.9616115664302769,0.11859130859375,0.735575313688746,0.31836380231508943,0.2135395226055946,0.48892976446312736,False,0.9218694060295006,0.9440098771032459,0.9392707863207108,0.9765463565469413,1.0,True,1.0,0.684969438853153,0.4583333333333333,False,0.4583333333333333,0.02816564434596922,0.25773618846015156,False,0.018420233005453184,False,0.18063212106833737,False,0.8166666667264155,True,0.9950381569585234,True,,,,,,,,0.7419839607108254,0.7291666666666666,0.20713087558351517,0.21994816962767394,0.20713087558351517,-0.005659655159727883,-0.3397420247395833,0.2684187577711591,0.6275721676691725,0.9491148362943406,0.9491148362943406,0.9943403448402721,0.11859130859375,0.9616115664302769,0.9951014689615606,0.11859130859375,,,,,,,,,,0.3196614583333333,0.0,0.0,0.0,1.0,,,,,,,,,,,0.2684187577711591,0.6275721676691725,0.9491148362943406,0.9491148362943406,0.9943403448402721,0.11859130859375,0.9616115664302769,0.9951014689615606,0.11859130859375,,,,,,,,,,0.3196614583333333,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,0.75,0.019069703424057158,0.011377304525295241,,0.04234730245093299,,,,,,,,,1.0,1.0,0.9751907847926166,1.0,0.08528645833333333,1.0,12.0,12.0,0.0,13.272093012867924,0.15586454987246587,0.9616115664302769,0.004898531038439403,1.0,0.0,0.5016025641025641,0.44551282051282054,0.08528645833333333,1.0,1.0,12.0,0.08528645833333333,0.09285734966101342,0.11859130859375,0.11440003610063806,0.9616115664302769,0.004898531038439403,3.8359375,1.3906908341158182,1.0,0.0,0.2540524036687254
